polaridade,palavra
-1,esticarás
-1,esticarão
-1,esticaríamos
-1,esticaríeis
-1,esticas
-1,esticasse
-1,esticassem
-1,esticasses
-1,esticaste
-1,esticastes
-1,esticava
-1,esticavam
-1,esticavas
-1,estico
-1,esticou
-1,esticáramos
-1,esticáreis
-1,esticásseis
-1,esticássemos
-1,esticávamos
-1,esticáveis
1,estima
1,estima*
1,estimad*
1,estimada
1,estimadas
1,estimado
1,estimados
1,estimadíssim*
1,estimai
1,estimais
1,estimam
1,estimamos
1,estimando
1,estimar
1,estimara
1,estimaram
1,estimaras
1,estimardes
1,estimarei
1,estimareis
1,estimarem
1,estimaremos
1,estimares
1,estimaria
1,estimariam
1,estimarias
1,estimarmos
1,estimará
1,estimarás
1,estimarão
1,estimaríamos
1,estimaríeis
1,estimas
1,estimasse
1,estimassem
1,estimasses
1,estimaste
1,estimastes
1,estimava
1,estimavam
1,estimavas
1,estime
1,estimei
1,estimeis
1,estimem
1,estimemos
1,estimes
1,estimo
1,estimou
1,estimul*
1,estimula
1,estimulad*
1,estimulada
1,estimuladas
1,estimulado
1,estimulados
1,estimulai
1,estimulais
1,estimulam
1,estimulamos
1,estimulando
1,estimulante*
1,estimular
1,estimulara
1,estimularam
1,estimularas
1,estimulardes
1,estimularei
1,estimulareis
1,estimularem
1,estimularemos
1,estimulares
1,estimularia
1,estimulariam
1,estimularias
1,estimularmos
1,estimulará
1,estimularás
1,estimularão
1,estimularíamos
1,estimularíeis
1,estimulas
1,estimulasse
1,estimulassem
1,estimulasses
1,estimulaste
1,estimulastes
1,estimulava
1,estimulavam
1,estimulavas
1,estimule
1,estimulei
1,estimuleis
1,estimulem
1,estimulemos
1,estimules
1,estimulo
1,estimulou
1,estimuláramos
1,estimuláreis
1,estimulásseis
1,estimulássemos
1,estimulávamos
1,estimuláveis
1,estimáramos
1,estimáreis
1,estimásseis
1,estimássemos
1,estimávamos
1,estimáveis
-1,estique
-1,estiquei
-1,estiqueis
-1,estiquem
-1,estiquemos
-1,estiques
-1,estontead*
-1,estonteada
-1,estonteadas
-1,estonteado
-1,estonteados
-1,estonteai
-1,estonteais
-1,estonteamos
-1,estonteando
-1,estontear
-1,estonteara
-1,estontearam
-1,estontearas
-1,estonteardes
-1,estontearei
-1,estonteareis
-1,estontearem
-1,estontearemos
-1,estonteares
-1,estontearia
-1,estonteariam
-1,estontearias
-1,estontearmos
-1,estonteará
-1,estontearás
-1,estontearão
-1,estontearíamos
-1,estontearíeis
-1,estonteasse
-1,estonteassem
-1,estonteasses
-1,estonteaste
-1,estonteastes
-1,estonteava
-1,estonteavam
-1,estonteavas
-1,estonteei
-1,estonteeis
-1,estonteemos
-1,estonteia
-1,estonteiam
-1,estonteias
-1,estonteie
-1,estonteiem
-1,estonteies
-1,estonteio
-1,estonteou
-1,estonteáramos
-1,estonteáreis
-1,estonteásseis
-1,estonteássemos
-1,estonteávamos
-1,estonteáveis
-1,estorv*
-1,estouvamento
-1,estraga
-1,estragad*
-1,estragada
-1,estragadas
-1,estragado
-1,estragado-se
-1,estragados
-1,estragai
-1,estragais
-1,estragam
-1,estragamos
-1,estragando
-1,estragando-se
-1,estragar
-1,estragara
-1,estragaram
-1,estragaras
-1,estragardes
-1,estragarei
-1,estragareis
-1,estragarem
-1,estragaremos
-1,estragares
-1,estragaria
-1,estragariam
-1,estragarias
-1,estragarmos
-1,estragará
-1,estragarás
-1,estragarão
-1,estragaríamos
-1,estragaríeis
-1,estragas
-1,estragasse
-1,estragassem
-1,estragasses
-1,estragaste
-1,estragastes
-1,estragava
-1,estragavam
-1,estragavas
-1,estrago
-1,estrago*
-1,estragou
-1,estrague
-1,estraguei
-1,estragueis
-1,estraguem
-1,estraguemos
-1,estragues
-1,estragáramos
-1,estragáreis
-1,estragásseis
-1,estragássemos
-1,estragávamos
-1,estragáveis
-1,estrambótic*
1,estranh*
-1,estranha
-1,estranha*
-1,estranhas
-1,estranho*
-1,estranháve*
1,estranhíssim*
1,estremece
1,estremecei
1,estremeceis
1,estremecem
1,estremecemos
1,estremecendo
1,estremecer
1,estremecera
1,estremeceram
1,estremeceras
1,estremecerdes
1,estremecerei
1,estremecereis
1,estremecerem
1,estremeceremos
1,estremeceres
1,estremeceria
1,estremeceriam
1,estremecerias
1,estremecermos
1,estremecerá
1,estremecerás
1,estremecerão
1,estremeceríamos
1,estremeceríeis
1,estremeces
1,estremecesse
1,estremecessem
1,estremecesses
1,estremeceste
1,estremecestes
1,estremeceu
1,estremeci
1,estremecia
1,estremeciam
1,estremecias
1,estremecid*
1,estremecida
1,estremecidas
1,estremecido
1,estremecidos
-1,estremecimento*
1,estremecêramos
1,estremecêreis
1,estremecêsseis
1,estremecêssemos
1,estremecíamos
1,estremecíeis
1,estremeça
1,estremeçais
1,estremeçam
1,estremeçamos
1,estremeças
1,estremeço
-1,estress*
-1,estupefato
1,estupefação
1,estupend*
-1,estupid*
-1,estupidamente
-1,estupidez
-1,estupidific*
-1,estupr*
-1,estupra
-1,estuprad*
-1,estuprada
-1,estupradas
-1,estuprado
-1,estuprador*
-1,estuprados
-1,estuprai
-1,estuprais
-1,estupram
-1,estupramos
-1,estuprando
-1,estuprar
-1,estuprara
-1,estupraram
-1,estupraras
-1,estuprardes
-1,estuprarei
-1,estuprareis
-1,estuprarem
-1,estupraremos
-1,estuprares
-1,estupraria
-1,estuprariam
-1,estuprarias
-1,estuprarmos
-1,estuprará
-1,estuprarás
-1,estuprarão
-1,estupraríamos
-1,estupraríeis
-1,estupras
-1,estuprasse
-1,estuprassem
-1,estuprasses
-1,estupraste
-1,estuprastes
-1,estuprava
-1,estupravam
-1,estupravas
-1,estupre
-1,estuprei
-1,estupreis
-1,estuprem
-1,estupremos
-1,estupres
-1,estupro
-1,estupro*
-1,estuprou
-1,estupráramos
-1,estupráreis
-1,estuprásseis
-1,estuprássemos
-1,estuprávamos
-1,estupráveis
1,estímulo
1,estímulo*
-1,estúpid*
-1,esvazi*
1,eventuais
1,eventual
1,eventualmente
1,evidente*
-1,evit*
-1,exacerb*
1,exagera
1,exagerad*
1,exagerada
1,exageradas
1,exagerado
1,exagerados
1,exagerai
1,exagerais
1,exageram
1,exageramos
1,exagerando
1,exagerar
1,exagerara
1,exageraram
1,exageraras
1,exagerardes
1,exagerarei
1,exagerareis
1,exagerarem
1,exageraremos
1,exagerares
1,exageraria
1,exagerariam
1,exagerarias
1,exagerarmos
1,exagerará
1,exagerarás
1,exagerarão
1,exageraríamos
1,exageraríeis
1,exageras
1,exagerasse
1,exagerassem
1,exagerasses
1,exageraste
1,exagerastes
1,exagerava
1,exageravam
1,exageravas
1,exagere
1,exagerei
1,exagereis
1,exagerem
1,exageremos
1,exageres
1,exagero
-1,exagero*
1,exagerou
1,exageráramos
1,exageráreis
1,exagerásseis
1,exagerássemos
1,exagerávamos
1,exageráveis
1,exalando
1,exalt*
1,exalta
1,exaltad*
1,exaltada
1,exaltadas
1,exaltado
1,exaltados
1,exaltai
1,exaltais
1,exaltam
1,exaltamos
1,exaltando
1,exaltar
1,exaltara
1,exaltaram
1,exaltaras
1,exaltardes
1,exaltarei
1,exaltareis
1,exaltarem
1,exaltaremos
1,exaltares
1,exaltaria
1,exaltariam
1,exaltarias
1,exaltarmos
1,exaltará
1,exaltarás
1,exaltarão
1,exaltaríamos
1,exaltaríeis
1,exaltas
1,exaltasse
1,exaltassem
1,exaltasses
1,exaltaste
1,exaltastes
1,exaltava
1,exaltavam
1,exaltavas
1,exaltação
1,exalte
1,exaltei
1,exalteis
1,exaltem
1,exaltemos
1,exaltes
1,exalto
1,exaltou
1,exaltáramos
1,exaltáreis
1,exaltásseis
1,exaltássemos
1,exaltávamos
1,exaltáveis
-1,exaspe*
-1,exasperada
-1,exasperadas
-1,exasperado
-1,exasperados
-1,exasperadíssim*
1,exata
1,exata*
1,exatas
1,exatidão
1,exato*
1,exatíssim*
-1,exaur*
-1,exaust*
-1,exausta
-1,exausta*
-1,exaustas
-1,exaustiv*
-1,exausto
-1,exausto*
-1,exaustos
-1,exaustão
1,exced*
1,exceda
1,excedais
1,excedam
1,excedamos
1,excedas
1,excede
1,excedei
1,excedeis
1,excedem
1,excedemos
1,excedendo
-1,excedendo-se
1,exceder
1,excedera
1,excederam
1,excederas
1,excederdes
1,excederei
1,excedereis
1,excederem
1,excederemos
1,excederes
1,excederia
1,excederiam
1,excederias
1,excedermos
1,excederá
1,excederás
1,excederão
1,excederíamos
1,excederíeis
1,excedes
1,excedesse
1,excedessem
1,excedesses
1,excedeste
1,excedestes
1,excedeu
1,excedi
1,excedia
1,excediam
1,excedias
1,excedid*
1,excedida
1,excedidas
1,excedido
1,excedidos
1,excedo
1,excedêramos
1,excedêreis
1,excedêsseis
1,excedêssemos
1,excedíamos
1,excedíeis
1,excel*
1,excelent*
1,excelente
1,excelente*
1,excelentes
1,excelência
-1,excentricidade
1,excepcionais
1,excepcional
-1,excess*
-1,excessiv*
-1,excessivo
1,excit*
1,excita
1,excitad*
1,excitada
1,excitadas
1,excitado
1,excitados
1,excitai
1,excitais
1,excitam
1,excitamos
1,excitando
1,excitar
1,excitara
1,excitaram
1,excitaras
1,excitardes
1,excitarei
1,excitareis
1,excitarem
1,excitaremos
1,excitares
1,excitaria
1,excitariam
1,excitarias
1,excitarmos
1,excitará
1,excitarás
1,excitarão
1,excitaríamos
1,excitaríeis
1,excitas
1,excitasse
1,excitassem
1,excitasses
1,excitaste
1,excitastes
1,excitava
1,excitavam
1,excitavas
1,excitação
1,excite
1,excitei
1,exciteis
1,excitem
1,excitemos
1,excites
1,excito
1,excitou
1,excitáramos
1,excitáreis
1,excitásseis
1,excitássemos
1,excitávamos
1,excitáveis
-1,exclama
-1,exclamad*
-1,exclamada
-1,exclamadas
-1,exclamado
-1,exclamados
-1,exclamai
-1,exclamais
-1,exclamam
-1,exclamamos
-1,exclamando
-1,exclamar
-1,exclamara
-1,exclamaram
-1,exclamaras
-1,exclamardes
-1,exclamarei
-1,exclamareis
-1,exclamarem
-1,exclamaremos
-1,exclamares
-1,exclamaria
-1,exclamariam
-1,exclamarias
-1,exclamarmos
-1,exclamará
-1,exclamarás
-1,exclamarão
-1,exclamaríamos
-1,exclamaríeis
-1,exclamas
-1,exclamasse
-1,exclamassem
-1,exclamasses
-1,exclamaste
-1,exclamastes
-1,exclamava
-1,exclamavam
-1,exclamavas
-1,exclame
-1,exclamei
-1,exclameis
-1,exclamem
-1,exclamemos
-1,exclames
-1,exclamo
-1,exclamou
-1,exclamáramos
-1,exclamáreis
-1,exclamásseis
-1,exclamássemos
-1,exclamávamos
-1,exclamáveis
-1,exclua
-1,excluais
-1,excluam
-1,excluamos
-1,excluas
-1,excluem
-1,exclui
-1,excluindo
-1,excluir
-1,excluirdes
-1,excluirei
-1,excluireis
-1,excluiremos
-1,excluiria
-1,excluiriam
-1,excluirias
-1,excluirmos
-1,excluirá
-1,excluirás
-1,excluirão
-1,excluiríamos
-1,excluiríeis
-1,excluis
-1,excluiu
-1,excluo
-1,excluí
-1,excluía
-1,excluíam
-1,excluíamos
-1,excluías
-1,excluíd*
-1,excluída
-1,excluídas
-1,excluído
-1,excluídos
-1,excluíeis
-1,excluímos
-1,excluíra
-1,excluíram
-1,excluíramos
-1,excluíras
-1,excluíreis
-1,excluírem
-1,excluíres
-1,excluís
-1,excluísse
-1,excluísseis
-1,excluíssem
-1,excluíssemos
-1,excluísses
-1,excluíste
-1,excluístes
-1,excruci*
-1,excêntric*
-1,execr*
-1,execravelmente
-1,execráve*
1,exima
1,eximais
1,eximam
1,eximamos
1,eximas
1,exime
1,eximem
1,eximes
1,eximi
1,eximia
1,eximiam
1,eximias
1,eximid*
1,eximida
1,eximidas
1,eximido
1,eximidos
1,eximimos
1,eximind*
1,eximindo
1,eximir
1,eximira
1,eximiram
1,eximiras
1,eximirdes
1,eximirei
1,eximireis
1,eximirem
1,eximiremos
1,eximires
1,eximiria
1,eximiriam
1,eximirias
1,eximirmos
1,eximirá
1,eximirás
1,eximirão
1,eximiríamos
1,eximiríeis
1,eximis
1,eximisse
1,eximissem
1,eximisses
1,eximiste
1,eximistes
1,eximiu
1,eximo
1,eximíamos
1,eximíeis
1,eximíramos
1,eximíreis
1,eximísseis
1,eximíssemos
1,expansiva
1,expansivas
1,expansivo*
1,expectativa
1,experimentad*
1,experimentadíssim*
-1,extenu*
-1,exterm*
-1,extermin*
-1,extermínio
-1,exting*
-1,extirp*
-1,extorsão
1,extraordinári*
1,extraordinário*
-1,extravia-se
-1,extraviad*
-1,extraviado-se
-1,extraviando-se
-1,extremamente
1,extremosa
1,extremosas
1,extremoso*
1,extrovertid*
1,extátic*
1,exult*
1,exultante*
1,exultação
1,fabulos*
1,fabulosa
1,fabulosas
1,fabuloso*
1,facili*
1,facilidade
1,facilita
1,facilitad*
1,facilitada
1,facilitadas
1,facilitado
1,facilitados
1,facilitai
1,facilitais
1,facilitam
1,facilitamos
1,facilitando
1,facilitar
1,facilitara
1,facilitaram
1,facilitaras
1,facilitardes
1,facilitarei
1,facilitareis
1,facilitarem
1,facilitaremos
1,facilitares
1,facilitaria
1,facilitariam
1,facilitarias
1,facilitarmos
1,facilitará
1,facilitarás
1,facilitarão
1,facilitaríamos
1,facilitaríeis
1,facilitas
1,facilitasse
1,facilitassem
1,facilitasses
1,facilitaste
1,facilitastes
1,facilitava
1,facilitavam
1,facilitavas
1,facilite
1,facilitei
1,faciliteis
1,facilitem
1,facilitemos
1,facilites
1,facilito
1,facilitou
1,facilitáramos
1,facilitáreis
1,facilitásseis
1,facilitássemos
1,facilitávamos
1,facilitáveis
1,facilmente
1,facílim*
-1,fadiga
-1,fadigas
-1,fala
-1,falais
-1,falam
-1,falamos
-1,falas
-1,fale
-1,falem
-1,fales
-1,falha
-1,falha*
-1,falhad*
-1,falhada
-1,falhadas
-1,falhado
-1,falhados
-1,falhai
-1,falhais
-1,falham
-1,falhamos
-1,falhando
-1,falhar
-1,falhara
-1,falharam
-1,falharas
-1,falhardes
-1,falharei
-1,falhareis
-1,falharem
-1,falharemos
-1,falhares
-1,falharia
-1,falhariam
-1,falharias
-1,falharmos
-1,falhará
-1,falharás
-1,falharão
-1,falharíamos
-1,falharíeis
-1,falhas
-1,falhasse
-1,falhassem
-1,falhasses
-1,falhaste
-1,falhastes
-1,falhava
-1,falhavam
-1,falhavas
-1,falhe
-1,falhei
-1,falheis
-1,falhem
-1,falhemos
-1,falhes
-1,falho
-1,falho*
-1,falhos
-1,falhou
-1,falháramos
-1,falháreis
-1,falhásseis
-1,falhássemos
-1,falhávamos
-1,falháveis
-1,fali
-1,falia
-1,faliam
-1,falias
-1,falid*
-1,falida
-1,falidas
-1,falido
-1,falidos
-1,falimos
-1,falindo
-1,falir
-1,falira
-1,faliram
-1,faliras
-1,falirdes
-1,falirei
-1,falireis
-1,falirem
-1,faliremos
-1,falires
-1,faliria
-1,faliriam
-1,falirias
-1,falirmos
-1,falirá
-1,falirás
-1,falirão
-1,faliríamos
-1,faliríeis
-1,falis
-1,falisse
-1,falissem
-1,falisses
-1,faliste
-1,falistes
-1,faliu
-1,falo
-1,falsa
-1,falsas
-1,falsidade
-1,falsidades
-1,falsific*
-1,falsifica
-1,falsificad*
-1,falsificada
-1,falsificadas
-1,falsificado
-1,falsificados
-1,falsificai
-1,falsificais
-1,falsificam
-1,falsificamos
-1,falsificando
-1,falsificar
-1,falsificara
-1,falsificaram
-1,falsificaras
-1,falsificardes
-1,falsificarei
-1,falsificareis
-1,falsificarem
-1,falsificaremos
-1,falsificares
-1,falsificaria
-1,falsificariam
-1,falsificarias
-1,falsificarmos
-1,falsificará
-1,falsificarás
-1,falsificarão
-1,falsificaríamos
-1,falsificaríeis
-1,falsificas
-1,falsificasse
-1,falsificassem
-1,falsificasses
-1,falsificaste
-1,falsificastes
-1,falsificava
-1,falsificavam
-1,falsificavas
-1,falsifico
-1,falsificou
-1,falsificáramos
-1,falsificáreis
-1,falsificásseis
-1,falsificássemos
-1,falsificávamos
-1,falsificáveis
-1,falsifique
-1,falsifiquei
-1,falsifiqueis
-1,falsifiquem
-1,falsifiquemos
-1,falsifiques
-1,falso
-1,falso*
-1,falsos
-1,falt*
-1,falta
-1,faltas
-1,faltos*
-1,falência
-1,falíamos
-1,falíeis
-1,falíramos
-1,falíreis
-1,falísseis
-1,falíssemos
1,fama
1,familiar*
1,familiarmente
-1,famint*
1,famosa
1,famosas
1,famoso*
-1,fanatismo
1,fantasticamente
1,fantástic*
-1,fanátic*
-1,farsante*
1,fartura
1,fascin*
1,fascinante*
1,fascinação
1,fascínio
-1,fastidios*
-1,fastio
-1,fatais
-1,fatal*
-1,fatig*
-1,fatigante*
-1,fatídic*
1,favor
1,favor*
1,favorabilíssim*
1,favoravelmente
1,favore*
1,favorece
1,favorecei
1,favoreceis
1,favorecem
1,favorecemos
1,favorecendo
1,favorecer
1,favorecera
1,favoreceram
1,favoreceras
1,favorecerdes
1,favorecerei
1,favorecereis
1,favorecerem
1,favoreceremos
1,favoreceres
1,favoreceria
1,favoreceriam
1,favorecerias
1,favorecermos
1,favorecerá
1,favorecerás
1,favorecerão
1,favoreceríamos
1,favoreceríeis
1,favoreces
1,favorecesse
1,favorecessem
1,favorecesses
1,favoreceste
1,favorecestes
1,favoreceu
1,favoreci
1,favorecia
1,favoreciam
1,favorecias
1,favorecid*
1,favorecida
1,favorecidas
1,favorecido
1,favorecidos
1,favorecêramos
1,favorecêreis
1,favorecêsseis
1,favorecêssemos
1,favorecíamos
1,favorecíeis
1,favores
1,favoreça
1,favoreçais
1,favoreçam
1,favoreçamos
1,favoreças
1,favoreço
1,favorit*
1,favoráve*
1,façanha*
-1,feda
-1,fedais
-1,fedam
-1,fedamos
-1,fedas
-1,fede
-1,fedei
-1,fedeis
-1,fedem
-1,fedemos
-1,fedendo
-1,feder
-1,federa
-1,federam
-1,federas
-1,federdes
-1,federei
-1,federeis
-1,federem
-1,federemos
-1,federes
-1,federia
-1,federiam
-1,federias
-1,federmos
-1,federá
-1,federás
-1,federão
-1,federíamos
-1,federíeis
-1,fedes
-1,fedesse
-1,fedessem
-1,fedesses
-1,fedeste
-1,fedestes
-1,fedeu
-1,fedi
-1,fedia
-1,fediam
-1,fedias
-1,fedid*
-1,fedida
-1,fedidas
-1,fedido
-1,fedidos
-1,fedo
-1,fedor
-1,fedorent*
-1,fedêramos
-1,fedêreis
-1,fedêsseis
-1,fedêssemos
-1,fedíamos
-1,fedíeis
-1,feia
-1,feia*
-1,feias
-1,feio
-1,feio*
-1,feios
-1,feiticeira*
1,feitiço
-1,feiíssim*
-1,feiúra
1,felicidade
1,felicit*
1,felicíssim*
1,feliz
1,feliz*
1,felizes
1,felizmente
1,fenomena*
-1,fere
-1,ferem
-1,feres
-1,feri
-1,feria
-1,feriam
-1,ferias
-1,ferid*
-1,ferida
-1,feridas
-1,ferido
-1,ferido*
-1,feridos
-1,ferimos
-1,ferindo
-1,ferir
-1,ferira
-1,feriram
-1,feriras
-1,ferirdes
-1,ferirei
-1,ferireis
-1,ferirem
-1,feriremos
-1,ferires
-1,feriria
-1,feririam
-1,feririas
-1,ferirmos
-1,ferirá
-1,ferirás
-1,ferirão
-1,feriríamos
-1,feriríeis
-1,feris
-1,ferisse
-1,ferissem
-1,ferisses
-1,feriste
-1,feristes
-1,feriu
-1,ferocidade
-1,feroz*
1,fervor
1,fervoros*
-1,feríamos
-1,feríeis
-1,feríramos
-1,feríreis
-1,ferísseis
-1,feríssemos
1,festa
1,festas
1,festeir*
1,festeja
1,festejad*
1,festejada
1,festejadas
1,festejado
1,festejados
1,festejai
1,festejais
1,festejam
1,festejamos
1,festejando
1,festejar
1,festejara
1,festejaram
1,festejaras
1,festejardes
1,festejarei
1,festejareis
1,festejarem
1,festejaremos
1,festejares
1,festejaria
1,festejariam
1,festejarias
1,festejarmos
1,festejará
1,festejarás
1,festejarão
1,festejaríamos
1,festejaríeis
1,festejas
1,festejasse
1,festejassem
1,festejasses
1,festejaste
1,festejastes
1,festejava
1,festejavam
1,festejavas
1,festeje
1,festejei
1,festejeis
1,festejem
1,festejemos
1,festejes
1,festejo
1,festejo*
1,festejou
1,festejáramos
1,festejáreis
1,festejásseis
1,festejássemos
1,festejávamos
1,festejáveis
1,festiv*
1,festiva
1,festivas
1,festividade
1,festividade*
1,festivo*
-1,fiasco*
1,fictíci*
1,fidedign*
1,fidedignidade
1,fidelidade
1,fidelidade*
1,fiel
1,fiel*
1,fielmente
1,fim
1,fina
1,finais
1,final
1,finamente
1,finas
1,fineza
-1,finge
-1,fingem
-1,finges
-1,fingi
-1,fingia
-1,fingiam
-1,fingias
-1,fingid*
-1,fingida
-1,fingidas
-1,fingido
-1,fingidos
-1,fingimos
-1,fingindo
-1,fingir
-1,fingira
-1,fingiram
-1,fingiras
-1,fingirdes
-1,fingirei
-1,fingireis
-1,fingirem
-1,fingiremos
-1,fingires
-1,fingiria
-1,fingiriam
-1,fingirias
-1,fingirmos
-1,fingirá
-1,fingirás
-1,fingirão
-1,fingiríamos
-1,fingiríeis
-1,fingis
-1,fingisse
-1,fingissem
-1,fingisses
-1,fingiste
-1,fingistes
-1,fingiu
-1,fingíamos
-1,fingíeis
-1,fingíramos
-1,fingíreis
-1,fingísseis
-1,fingíssemos
-1,finja
-1,finjais
-1,finjam
-1,finjamos
-1,finjas
-1,finjo
1,fino
1,fino*
1,finos
1,finíssim*
-1,fira
-1,firais
-1,firam
-1,firamos
-1,firas
1,firme
1,firmemente
1,firmes
1,firmeza
-1,firo
1,fixa
1,fixas
1,fixação
1,fixo*
1,fiéis
1,flerta
1,flertad*
1,flertada
1,flertadas
1,flertado
1,flertados
1,flertai
1,flertais
1,flertam
1,flertamos
1,flertando
1,flertar
1,flertara
1,flertaram
1,flertaras
1,flertardes
1,flertarei
1,flertareis
1,flertarem
1,flertaremos
1,flertares
1,flertaria
1,flertariam
1,flertarias
1,flertarmos
1,flertará
1,flertarás
1,flertarão
1,flertaríamos
1,flertaríeis
1,flertas
1,flertasse
1,flertassem
1,flertasses
1,flertaste
1,flertastes
1,flertava
1,flertavam
1,flertavas
1,flerte
1,flertei
1,flerteis
1,flertem
1,flertemos
1,flertes
1,flerto
1,flertou
1,flertáramos
1,flertáreis
1,flertásseis
1,flertássemos
1,flertávamos
1,flertáveis
1,flexibilidade*
1,flexivelmente
1,flexíve*
1,fluente
1,fluentes
1,fluentíssim*
-1,fobia*
-1,foda
-1,fodais
-1,fodam
-1,fodamos
-1,fodas
-1,fode
-1,fodei
-1,fodeis
-1,fodem
-1,fodemos
-1,fodendo
-1,foder
-1,fodera
-1,foderam
-1,foderas
-1,foderdes
-1,foderei
-1,fodereis
-1,foderem
-1,foderemos
-1,foderes
-1,foderia
-1,foderiam
-1,foderias
-1,fodermos
-1,foderá
-1,foderás
-1,foderão
-1,foderíamos
-1,foderíeis
-1,fodes
-1,fodesse
-1,fodessem
-1,fodesses
-1,fodeste
-1,fodestes
-1,fodeu
-1,fodi
-1,fodia
-1,fodiam
-1,fodias
-1,fodid*
-1,fodida
-1,fodidas
-1,fodido
-1,fodidos
-1,fodo
-1,fodêramos
-1,fodêreis
-1,fodêsseis
-1,fodêssemos
-1,fodíamos
-1,fodíeis
-1,fofoc*
-1,fofoqueir*
1,fogos*
1,fogosíssim*
-1,folga
-1,folgad*
-1,folgada
-1,folgadas
-1,folgado
-1,folgados
-1,folgai
-1,folgais
-1,folgam
-1,folgamos
-1,folgando
-1,folgar
-1,folgara
-1,folgaram
-1,folgaras
-1,folgardes
-1,folgarei
-1,folgareis
-1,folgarem
-1,folgaremos
-1,folgares
-1,folgaria
-1,folgariam
-1,folgarias
-1,folgarmos
-1,folgará
-1,folgarás
-1,folgarão
-1,folgaríamos
-1,folgaríeis
-1,folgas
-1,folgasse
-1,folgassem
-1,folgasses
-1,folgaste
-1,folgastes
-1,folgava
-1,folgavam
-1,folgavas
-1,folgo
-1,folgou
-1,folgue
-1,folguei
-1,folgueis
-1,folguem
-1,folguemos
-1,folgues
-1,folgáramos
-1,folgáreis
-1,folgásseis
-1,folgássemos
-1,folgávamos
-1,folgáveis
1,folia
1,foment*
-1,force
-1,forcei
-1,forceis
-1,forcem
-1,forcemos
-1,forces
-1,forjad*
1,forma
1,formad*
1,formada
1,formadas
1,formado
1,formados
1,formai
1,formais
1,formam
1,formamos
1,formando
1,formar
1,formara
1,formaram
1,formaras
1,formardes
1,formarei
1,formareis
1,formarem
1,formaremos
1,formares
1,formaria
1,formariam
1,formarias
1,formarmos
1,formará
1,formarás
1,formarão
1,formaríamos
1,formaríeis
1,formas
1,formasse
1,formassem
1,formasses
1,formaste
1,formastes
1,formava
1,formavam
1,formavas
1,forme
1,formei
1,formeis
1,formem
1,formemos
1,formes
1,formidabilíssim*
1,formidáve*
1,formo
1,formos*
1,formou
1,formáramos
1,formáreis
1,formásseis
1,formássemos
1,formávamos
1,formáveis
1,fornecendo
1,fortalece
1,fortalecei
1,fortaleceis
1,fortalecem
1,fortalecemos
1,fortalecendo
1,fortalecer
1,fortalecera
1,fortaleceram
1,fortaleceras
1,fortalecerdes
1,fortalecerei
1,fortalecereis
1,fortalecerem
1,fortaleceremos
1,fortaleceres
1,fortaleceria
1,fortaleceriam
1,fortalecerias
1,fortalecermos
1,fortalecerá
1,fortalecerás
1,fortalecerão
1,fortaleceríamos
1,fortaleceríeis
1,fortaleces
1,fortalecesse
1,fortalecessem
1,fortalecesses
1,fortaleceste
1,fortalecestes
1,fortaleceu
1,fortaleci
1,fortalecia
1,fortaleciam
1,fortalecias
1,fortalecid*
1,fortalecida
1,fortalecidas
1,fortalecido
1,fortalecidos
1,fortalecêramos
1,fortalecêreis
1,fortalecêsseis
1,fortalecêssemos
1,fortalecíamos
1,fortalecíeis
1,fortaleça
1,fortaleçais
1,fortaleçam
1,fortaleçamos
1,fortaleças
1,fortaleço
1,forte*
1,fortifi*
1,fortifica
1,fortificad*
1,fortificada
1,fortificadas
1,fortificado
1,fortificados
1,fortificai
1,fortificais
1,fortificam
1,fortificamos
1,fortificando
1,fortificante
1,fortificar
1,fortificara
1,fortificaram
1,fortificaras
1,fortificardes
1,fortificarei
1,fortificareis
1,fortificarem
1,fortificaremos
1,fortificares
1,fortificaria
1,fortificariam
1,fortificarias
1,fortificarmos
1,fortificará
1,fortificarás
1,fortificarão
1,fortificaríamos
1,fortificaríeis
1,fortificas
1,fortificasse
1,fortificassem
1,fortificasses
1,fortificaste
1,fortificastes
1,fortificava
1,fortificavam
1,fortificavas
1,fortifico
1,fortificou
1,fortificáramos
1,fortificáreis
1,fortificásseis
1,fortificássemos
1,fortificávamos
1,fortificáveis
1,fortifique
1,fortifiquei
1,fortifiqueis
1,fortifiquem
1,fortifiquemos
1,fortifiques
1,fortuita
1,fortuitas
1,fortuito*
1,fortuna
1,fortíssim*
1,força
-1,forçad*
-1,forçada
-1,forçadas
-1,forçado
-1,forçados
-1,forçai
-1,forçais
-1,forçam
-1,forçamos
-1,forçando
-1,forçar
-1,forçara
-1,forçaram
-1,forçaras
-1,forçardes
-1,forçarei
-1,forçareis
-1,forçarem
-1,forçaremos
-1,forçares
-1,forçaria
-1,forçariam
-1,forçarias
-1,forçarmos
-1,forçará
-1,forçarás
-1,forçarão
-1,forçaríamos
-1,forçaríeis
-1,forças
-1,forçasse
-1,forçassem
-1,forçasses
-1,forçaste
-1,forçastes
-1,forçava
-1,forçavam
-1,forçavas
-1,forço
-1,forçou
-1,forçáramos
-1,forçáreis
-1,forçásseis
-1,forçássemos
-1,forçávamos
-1,forçáveis
-1,fraca
-1,fracamente
-1,fracas
-1,fracass*
-1,fracassad*
-1,fraco
-1,fracos
-1,fragilidade
-1,fragilíssim*
1,franca
1,francamente
1,francas
1,franco
1,franco*
