text|pol
Ótimo estabelecimento .  Atendimento com qualidade .|1.0
Ótimos preços|1.0
Muito atenciosos !|1.0
Local bom , não deixa a desejar se tratando de um mercado de bairro|1.0
Excelente lugar pra compras ,carnes de primeira qualidade , açougueiros super educados .|1.0
Muita variedade .  Encontra-se de tudo um pouco .|1.0
sempre tem de tudo|1.0
Na verdade o mercadinho é Top .  Falta um Mercadinho Umuarama lá em Ituiutaba .  👍|1.0
Inviável ,é bem sortido mas aquela aglomeração de estudantes universitários bebendo na porta , obstruindo a mesma , é um horror .  Deixo de comprar e vou pro Pao e mesa .|-1.0
Ótimo atendimento , ótimos produtos recomendo !|1.0
Quando todos os mercados e mercearias dos arredores estiverem fechados , podem vir aqui que com certeza estarão abertos 🤣|-1.0
Se o mercado competir por preço alto , ganha de qualquer outro lugar com muita folga .  😡👎|-1.0
Se lá competir por preço alto , ganha de qualquer outro lugar .|-1.0
Melhor massa de quibe .|1.0
Indico , supermercado bom para fazer compras rápidas|1.0
"Pão francês muito gostoso e vende biscoito de queijo e polvilho que são deliciosos . 
Preços mais em conta nos itens de mercado ."|1.0
Muito muito caro .  A maioria dos produtos são mais caros que em outros supermercado|-1.0
Atendimento é bom e açougue também .  Porém precisam observar melhor a conduta de higiene do pessoal que assa espetinhos .  Principalmente com relação ao uso correto de máscara .|0.0
Este Supermerdo tem o melhor mix e vende refrigerante gelado .  Excelete padaria e lanchonete .  Melhor broa de amendoin e quibe recheado !|1.0
O nome não reflete ou não é sinônimo do exposto nas gôndolas , muito caro , bem acima do que tenho visto em outros mercados .  😐👎|-1.0
Achei péssimo o aviso proibindo a entrada dos consumidores com a bolsa ..  Sem condição !|-1.0
Fui muito bem atendida .  Gostei muito pessoas muito atenciosas e humildes .  Esse eu recomendo , comidas muito saborosas feitas com amor .|1.0
A padaria sempre tem variedades e tudo muito gostoso , sanduíches naturais feitos na hora , espetinhos no ponto certo e frango no final de semana delicioso !|1.0
Domingo único lugar aberto aí tem que lidar com estes funcionários sem educação|-1.0
Gosto muito dos produtos , apesar de serem mais caros ,meio salgado nos preços mas de vez em quando promoções ajudariam bem .|0.0
BOM local para fazer compras de mercado , não tem tumulto , tem salgados de festa deliciosos e fritos na hora .|1.0
Loja pequena mas tem tudo de muito boa qualidade .|1.0
"O nome já diz : SuperPrático ! !
Tudo o que precisa em um empório você encontra com qualidade e horário de atendimento até às 23hs ."|1.0
Estava a procura de um bom açougue na cidade , com carne de qualidade e preço razoável , e uma amiga me indicou o Empório Superpratiko .  Já tem algum tempo que só compro carne neste local .  Não faço compra mensal de supermercado aqui .|1.0
Muito bom , pequena porém diversificado , tem de tudo um pouco .  Ótimo atendimento estacionamento fácil .  Gostei .|1.0
O pão é excelente , sai quentinho toda hora .  Poderia ter preço das mercadorias bem mais barato .  É uma fortuna .|0.0
Ótimo , acho tudo que quero , padaria fantástica , e aberto 24h .|1.0
Grandes variedades de produtos , inclusive diferenciados , chocolates importados , etc além disso possuem eletrodomésticos .  Porém não recomendo alguns produtos da marca Bretas .|1.0
Perto do trabalho e caminho de casa .  Ambiente muito organizado e limpo .  Preços bons .|1.0
Bom lugar para fazer compras , mas fiquei meio perdido e não tive nenhuma ajuda dos funcionários .|0.0
Muito bom ! Só tem um porém : poucas bebidas , cervejas geladas ....|0.0
Amo comprar no bretas ,mas infelizmente tá falindo mesmo achava q era burburinho mas agora tenho certeza que está falindo 😪|1.0
Colocam preços no balcão de produtos , quando passa no caixa , o preço do produto sai acima do mostrado no interior da loja na divulgação de preços .|-1.0
"Supermercado que não tem gerência ,
Carnes do açougue de baixa qualidade a anos ,
Todo produto que você procura acabou , eles demoram para repor , mercado muito quente eles não ligam o ar condicionado , fila do caixa demorada
Enfim não indico"|-1.0
Estacionamento gratuito .  Valores compatíveis com o mercado .  Boas promoções de carne .  Bom atendimento , sem filas longas nos caixas .|1.0
Como moro nas proximidades , qualquer passadinha por perto entro e compro algo , os funcionários são prestativos .|1.0
Um dos poucos lugares que ainda tem funcionários educados .  Raridade nos dias de hoje|1.0
Um ótimo lugar para fazer compras , falta lugar para estacionar , porque a Av .  Belarmino Cotta Pacheco é mão dupla onde dificulta estacionar .|1.0
Atende bem a região aos demais funcionários de negócios locais próximo ao supermercado .  Não possuí estacionamento próprio .  A calçada e acesso para cadeirantes é de difícil acesso .|0.0
Atendimento excelente , mas os preços bem elevados da maioria dos produtos , em relação a outros mercados|0.0
Um bom supermercado de bairro ! Não tem muitas opções de marcas mas atende em compras pequenas do dia a dia .  Açougue bom !|1.0
Preço das mercadorias é bom ambiente limpo funcionários atenciosos|1.0
Exelente tem que ficar de olho nas ofertas sempre tem leve 3 e pague tanto . e Também já comprei pacote de pão de queijo por 6 . 90 linguiça 2 . 99 nossa infinitas coisas sempre vou lá mais confiro as ofertas amooo|1.0
Bom ...  Se os produtos em promoção não fossem um engodo mercadológico seria ótimo !|0.0
Mercadinho que se acha de tudo .  Carne , frios , padaria e ate alguns utensilios de casa com preço justo .  E ainda vende comida no fim de semana .|1.0
AMOOOOO ESTE MERCADO , TEM O MELHOR QUIBE CRU DE UDI , TEM DE TUDO .  EU AMOOOOO .|1.0
Acho que pode melhorar :-)|0.0
Ótimo mercado de vizinhança . Estacionamento próprio . Bons produtos . Frios fatiados na hora . Padaria própria . Ótimo atendimento .|1.0
Bem localizado , porém com pouca variedade de marcas .  Mas alguns produtos são de excelente qualidade e vale sempre voltar pra comprar (queijo trança , farofa , pãozinho integral etc) .|1.0
Minha experiência no mercado tabajaras foi ótima ,tem tudo qe vc precisa ,tem padaria tem açougue , .|1.0
Muito caro , para o meu padrão de vida , é claro .|-1.0
É bom você acha de tudo um pouco e bem mais barato|1.0
Não se encontra muita coisa .  A carne , também , não parece ser enviada corretamente|-1.0
Ótimo atendimento vocês estão de Parabéns 😉|1.0
Apenas o caixa rápido e o preferencial funcionando no início da manhã não são suficientes , já entrei no estabelecimento e saí várias vezes ao notar o tamanho da fila .|-1.0
É um mercado de bairro com tudo mais caro que um mercado grande .  Gosto da panificadora e do atendimento|1.0
Preços atraentes , estacionamento fácil , produtos com qualidade , pessoal bem bacana .|1.0
Muito bom .  Frequento a 20 anos .  Mesmo sendo menor acho os preços melhor que alguns de grandes redes .  Açougue limpo confiável , padaria tem que melhorar , limpinho .|1.0
As carne são de boa qualidade e baratas recomendo|1.0
Supermercado amplo de clima agradável , vários produtos de tipos e marcas diferentes , em questão de bebidas deixa a desejar , pois não tem variedade de cervejas e refrigerantes , o açougue é amplo e de rápido atendimento|1.0
Mais ou menos tem funcionario que não está vestindo a camisa da empresa|0.0
Faz promoção mas tem só dois colaboradores pra atender os clientes .  Pra mim falta de consideração .  Tudo assim é Brasil .|-1.0
Funcionários sem educação com clientes .  Se você está pensando em comprar muitas coisa já deixe seu veículo no estacionamento dos fundos , a loja fecha as portas da frente e a saída e pelos fundos .|-1.0
Supermercado com grandes variedades .  Açougue com promoção , mas sem estrutura para atendimento ao público .... fila grande e equipe mal dimensionada para o atendimento , muita demora e carnes cortadas de qualquer jeito .|-1.0
Muito bom atendimento otimos preços e o pet pode ir junto|1.0
Tem boa variedade de produtos , mas o preço não é tão bom|0.0
Boa variedade de produtos porém com valores acima da média da maioria dos mercados concorrentes .....|0.0
Tem de tudo mesmo , preço bom .|1.0
Realmente resolve , atendimento de alto nível .|1.0
Excelente ! ! Preço bom e tem de tudo mesmo ! ! ! O melhor da região .|1.0
Excelente atendimento e todos tipos de mercadorias .|1.0
Muitas variedades !|1.0
Muito bom o lugar e o atendimento .  Só é meio caro|0.0
Ótimo atendimento com variedades e bom preço .|1.0
Local com variedades e familiar , preço a pesquisar .|1.0
Lugar simples , porém a recepção é aconchegante , e sempre tem tudo que preciso !|1.0
Sou muito bem atendido|1.0
Muita aglomerado , não existe protocolos contra a COVID 19 , além de pessoas sem máscara .|-1.0
Muito sujeira e sem segurança .  as pessoas ficam com medo dos moradores de rua|-1.0
De tudo aqui , desde plantas , alimentos , verduras , frutas , ate roupa e assessórios de couro ou panelas de aluminio .  Pode negociar preços .|1.0
Eu gosto só da higiene do lugar que não tem uma infraestrutura .|0.0
Do cheiro verde a construções de tudo você encontra lá|1.0
"Lá tem de tudo !
E se você estiver em busca de artigos de artesanato , comidas é mercado mesmo .  Eu fui em busca desses chapéus de palha aba média na @arthe_zel , recomendo ."|1.0
Local em nossa Teresina , onde você pode encontrar alguns artesanatos , peças lindas em MDF .  Atualmente esta havendo uma exposição ...|1.0
Um ótimo ponto turístico da cidade de Teresina .  Muitas exposições e artesanato .|1.0
Olha esse mercado central é tudo de bom , tem produtos de artesanato incrível , se vir a Teresina não deixe de visitar o mercado central .|1.0
Mercadorias variadas e preço variados , sabendo procurar se acha o que quer .|1.0
Lá encontro meu passado , me sinto muito bem , frutas e carnes fresquinhas .|1.0
Tem o melhor bolo frito da cidade ! Também ótimas opções de frutas e vegetais menos comuns|1.0
Local completo , com praticamente tudo o que se precisa .|1.0
O típico e famoso mercado do Mafua , não tem igual ! ! !|1.0
Algumas refeições são boas , outras não valem a pena .  Ambiente desorganizado , sujo e mal frequentado .  Não há estacionamento .|-1.0
Um mercado pequeno , com poucos boxs , mas carnes , peixes , frango e , na parte externa , frutas e verduras bem variadas .|0.0
Tomei um café maravilhoso com o melhor bolo frito da vida .  Local limpo e agradável|1.0
Ótima experiência ! Pois aqui é meu local de trabalho a 28 anos .|1.0
Devia ser mais limpo|0.0
Aquele ambiente pra quem gosta de amanhecer o dia tomando aquele caldo de carne ou cerveja entre outras opções|0.0
Falta de higiene e preços acima da realidade .|-1.0
Você encontra de tudo , o único problema é a estrutura do mercado que já é bem antiga e precisa de uma reforma , no mais , dá pra fazer suas compras ...|0.0
Lugar de Pessoas maravilhosas , ruim porque não tem dinheiro .|0.0
"Bons produtos , não tem muita variedade , mas mantém-se bem sortido no básico e alguns ítens de segunda necessidade . 
Dou nota 8 ."|1.0
É um local que tem de tudo , acessórios para celular , roupas , além de utensílios domésticos .  Os preços são razoáveis e abre até no domingo pela manhã .  Produtos populares .|1.0
Super mercado bom , tem bolos prontos .|1.0
Uma boa opção pra comprar produtos que não se encontram em mercados populares mas os preços são muito altos !|0.0
Top demais os preços são bem em conta|1.0
"👍🏻 Ambiente limpo , poucas pessoas , atendimento rápido . 

👎🏻 Muitos produtos na prateleira sem preço"|0.0
Ótimo lugar pra comprar frutas .  Muitas variedades .  Mas a padaria deixa muito a desejar .|0.0
Ótima atendimento excelente os preços estão no alcance do meu bolso .|1.0
não tem nem carrinho pras compras e um atendimento péssimo se eu fosse o gerente tinha Vergonha ! !|-1.0
Gosto muito de comprar lá , quanto mais você compra acumula pontos 👏🏽👏🏽👏🏽|1.0
Você encontra vários produtos em um só lugar , tem uma lotérica dentro do extra que facilita quem vai fazer suas compras e quer pagar um boleto ou fazer um depósito !|1.0
Fiz um pedido no ifood , esperei mais de 4 horas e cancelaram sem dar satisfação !|-1.0
Bom atendimento|1.0
Muito bom ! ! Tem uma variedade enorme de produtos com qualidade|1.0
Lugar excelente ! Bem limpo , organizado e muito bem administrado ! !|1.0
Local limpo , bem organizado !|1.0
Falta a sinalização dos locais de atendimento público ....|-1.0
Bem limpo e organizado , frutas e verduras frescas , serviço de conserto de panelas de pressão e liquidificador , muita coisas imperdíveis !|1.0
Falta mais limpeza|-1.0
As lojas precisam ser mais adequadas a conservação das carnes|0.0
Gosto ,agora esta bem melhor pois essa estrutura nova deu um up no visual e assim mais motivação pra compras ,frigorífico ótimo setor de frutas muito bom|1.0
E um mercado que merece uma melhor estrutura , por ser inserido na grande comunidade do bairro , o que contribui para o desenvolvimento econômico na comunidade .|0.0
Melhor lugar pra fazer a feira do domingão .  Arrasa aí .|1.0
O Mercado precisa de uma reforma a anos .  Tem esgoto a céu aberto , sujeira , animais domesticos abandonados vagando livremente entre os feirantes , soltos .  Preços acessíveis .  Bons vendedores .  Perigoso à noite .|-1.0
Organizado , excelente variedade de produtos de hortfruti e bons preços .  Além de uma praça de alimentação excepcional .|1.0
O melhor cuscuz e bolo frito é na banca da dona Genésia .|1.0
Atualmente o mercado está um pouco mais organizado .  Ainda falta incentivo para permissionarios produtores e não apenas pra quem compra na CEASA e revende .|0.0
Sempre que vou lá no restaurante que eu vou sempre sou muito bem atendida a comida muito saborosa .  O box da dona Vera é o melhor .  Dona Vera e sua filha sempre muito atenciosas .|1.0
Muito legal ...  e tem comida regional de verdade para quem aprecia uma culianaria bem mais simples porem de qualidade !|1.0
O café ,a comida são maravilhosas só deixa a desejar o ambiente NAO gosto muito ,falta uma estrutura melhor e mais arejado . Prefeitura deveria ver isso ,já que o mercado é tão tradicional e muito frequentado .|0.0
Indico sempre um bom café da manhã no local , café cheio de graça da tia graça esse eu indico qualidade de primeira|1.0
Comida tradicional , TERESINENSE/PIAUIENSE/NORDESTINA , o café da manhã é bom pra iniciar qualquer dia .|1.0
Comida boa , mas acaba cedo .|0.0
Lugar acessível para quem quer comprar caprinos , ovinos , suínos e galinha caipira , tanto para criação como para fazer um churrasco caprichado !|1.0
Bom local para compras .|1.0
Muita criação , só falta os compradores !|1.0
muito cuidadosos|1.0
Lugar com preco bom|1.0
Bons animais a venda|1.0
Isso aí é uma frutaria ou é um pet shop|-1.0
Tem de tudo , com preços justo !|1.0
super recomendo|1.0
Um Supermercado com diversas mercadorias de excelência e qualidades , tem o que precisamos para o dia à dia .  Tudo muito limpo e organizado tratamento padrão .|1.0
atendimento ótimo|1.0
Compro toda vez lá por falta de opção .  Tem um bom atendimento ,porém um alto preço .  Muito bagunçado e um pouco não higiênico .  Uma vez eu vi um rato passando pelo meio do super mercado ,logo no setor das frutas e verduras .  Fica ai minha crítica .|-1.0
Otima qualidade|1.0
Excelente , qualidade e os melhores preços .|1.0
Ótimo recepção perfeita estacionamento divididos pra idosos moto ciclista tudo separado e também os preços acessíveis parabéns .|1.0
Top demais , tem de tudo e um excelente atendimento .|1.0
O melhor da região|1.0
Preço é espetacular|1.0
Mais ou menos|0.0
Muito humanos|0.0
Melhor atendimento|1.0
Bom demais .|1.0
Não gosto do troco de bombom !|-1.0
Excelente limpo atendimento nota 1000🇧🇷|1.0
Muito bom os lugares aonde andei|1.0
Bem localizado , fácil acesso !|1.0
Muitas opções mas está sempre muito lotado .|1.0
Super prático e completo|1.0
Excelente atendimento e produtos de qualidade !|1.0
Ótimo opção para fazer uma feira do dia a dia ( breve vai estar passando por uma reforma )|1.0
Atraente e sugestivo . 👍😉|1.0
Lugar bom e barato .|1.0
Uma opção pra quem mora no renascença|0.0
Muito bom , pode não ter tanta estrutura , mas tem muita coisa boa .|1.0
Mercado está precisando de reformas|0.0
"Familiar .  Sem violencia
Pessoas simples e humildes
Com um ótimo atendimento"|1.0
Melhores preços e promoções|1.0
"Preços bons , atendimento péssimo (só uma caixa que é super educada)
Não tem preços nas coisas e quando passamos no caixa os produtos não estão cadastrados ."|-1.0
Me surpreendi com os preços no dia que fui tinha ótimas promoções , além da ampliação do local .  Estão crescendo e agora com seu próprio cartão de crédito .  Parabéns !|1.0
Muito bom ,gosto muito de comprar lá porque o dono é gente humilde ,tudo lá é bem organizado .|1.0
Lugar do preço bom|1.0
Da pra fazer uma compra grande , da pra encher o Carrinho 😍|1.0
Ótimo local ! Com caixa 24H , bom atendimento , excelente variedades de produtos e faz entregas .  Recomendo !|1.0
Gostei muito desse estabelecimento , pois tem ótimos produtos e o melhor preços baixos e muitas promoções .|1.0
Gosto de comprar lá porque tem qualidade nos produtos|1.0
Muito bom , tinha música ao vivo .|1.0
Tem uma variedade muito grande de produtos que não encontramos em outros lugares .  Ótimos preços de produtos em grande quantidade , gerando economia de verdade .  Recomendo !|1.0
SEMPRE COM GRANDE ESTILO E NOVIDADES|1.0
Ótimo atendimento muito bom mesmo de comprar tem de tudo eu garanto só falta você|1.0
Um supermercado excelente cheio de comodidade funcionários cheio de gentileza um excelente atendimento eu amo ❤❤❤fazer compras sam' club parabéns a todos que fazem o Sam' Club bom dia à todos os funcionários do mesmo|1.0
"Local perfeito pra comprar itens para churrasco .  Gostamos de comprar aqui Picanha , fraldinha , maminha , manteiga ...  Sempre tem preços excelentes . 
E outros itens também ...  mas esses sempre compro lá ."|1.0
Não gostei deixa muito a desejar no atendimento no caixa pessoas trabalhando com má vontade isso é péssimo pro estabelecimento|-1.0
Boa variedade , bem localizada|1.0
Foi maravilhoso , comprei vários produtos ,acabei esquecendo 4 pacotes de café , voltei no final do dia seguinte com a nota fiscal a funcionária me atendeu muito bem ,e mando eu pegar o produto .  Sem nem um problema .  Obrigada Gbarbosa .|1.0
Deixa a desejar em vários produtos e no atendimento dos caixas , demoram demais .  Mas tem produtos ótimos também .|0.0
Tem de tudo|1.0
Muito caro e fila muito longa a única vantagem é ser a única opção desse ramo no shopping .|-1.0
Produtos variados , eletrodomésticos , som e TV , geladeiras , fogões , comidas pré-prontas etc ..  E mais dentro do shopping .|1.0
Deixa a desejar e muito com a variedade , sem falar nas filas : poucos caixas atendendo e tudo muito lento .  Para quem está com pressa acaba sendo uma dor de cabeça .|-1.0
Não gostei muito porque tem poucos ítens de ferramentas , e variedades para masculino , e também muitas filas para pagamento .|-1.0
Gostei muito tem . de tudo|1.0
Um supermercado amplo com uma grande variedade de produtos .|1.0
Espaçoso , limpo e ótimo atendimento .  Sempre faço compras por lá .|1.0
Os preços um pouco salgado de alguns .|0.0
Gostei apesar de sua estrutura pequena comparado a outros é bastante sortido e corredores de fácil localização dos produtos com serviço de caixa eletrônico também|0.0
Só preço que ainda deixa a desejar ,para o porte do supermercado era para ser mais acessível o preço !|0.0
Bom atendimento , preços acessíveis e uma localização privilegiada , além disso conta com transporte exclusivo para clientes de localidades distantes e/ou com necessidades especiais .  Uma ótima opção para fazer as compras diárias , fica a recomendação !|1.0
Tudo que se espera de um mercadinho , preços moderados , ambiente limpo e arejado , um bom atendimento , grande variedades de mercadoria , uma boa opção de compras para quem mora nas redondezas e não tem tempo para ir a um supermercado .|1.0
Boa noite acho legal amei que Deus te abençoe sempre AMEM|1.0
Preços elevados , mas tem uma boa variedade .|0.0
Super recomendo , ótimo lugar pra fazer compras|1.0
"Otimo lugar ,
Porém muito lotado ."|0.0
Pontos mais fortes são : Atendentes atenciosos , estacionamento amplo e crescente expansão com mais conforto e mais diversidades de produtos .|1.0
O supermercado do bairro sempre bom preço agilidade entrega na residência .. fácil acesso e bons produtos .|1.0
não gotei muito porque não da pra ver rio largo de 2021|-1.0
Bom para realizar compras rápidas .|1.0
Tem quase tudo .|1.0
Ótimo lugar , muitas variedades|1.0
Ótimo atendimento e preço surpreendente|1.0
Não presta um bom atendimento|-1.0
Ótimo de se fazer compra .|1.0
Muita variedade .|1.0
Gostei muito bom|1.0
Ambiente limpo e com uma boa variedades de produto .  O atendimento também é de primeira .|1.0
Tem um ambiente limpo e agradavel , o atendimento também é bom .|1.0
Tem de tudo um pouco|1.0
BOM PARA FAZER UMAS COMPRINHAS|1.0
Aí eu indico|1.0
Preço muito bom|1.0
Nossa que bom|1.0
Mercadinho pague menos está de parabéns os melhores preços da região e atendimentos nota 10|1.0
Boa variedade mas o local é apertado|0.0
Bom atendimento .|1.0
Porque os preços são bons e as pessoas são educadas|1.0
Excelente atendimento ...|1.0
Não gosta de pagar|-1.0
Muito ótimo|1.0
Muito bom , ótimo mercadinho de bairro bem sortido ,pra mulherada que gosta de produtos de cabelos lá tem um corredor inteiro de tudo .  Frutas e verduras sempre fresquinhas|1.0
Excelente atendimento .  Muita variedade de produtos|1.0
O supermercado cresceu ocupando o passeio público , obrigando as pessoas a terem que andar na rua , pois a calçada foi incorporada ao supermercado .  E o tratamento com cliente por parte do dono é como se estivesse a pedir favor .|-1.0
É um bom supermercado , o que as vezes me incomoda é só o espaço entre as prateleiras , fora isso dá para comprar .|0.0
"Bom atendimento
Bons preços
Limpeza nota 7
Vale apena ver"|1.0
Variedade , qualidade e preço tudo em um so lugar .  Vá conferir .  Boas compras ! ! !|1.0
Bom quer dizer ótimo , de mais eu vivo hoje como se fosse o amanhã parabéns ❤️☕|1.0
Acompanhei toda a evolução desse supermercado , em breve será o maior supermercado do cruzeiro do sul|0.0
Local limpo mix enorme e preços baixo|1.0
Preço muito bom e bom atendimento 😄|1.0
Atendimento excelente 👏|1.0
Ótimo atendimento|1.0
Ótimo lugar para se fazer compras , preços bem acessíveis para quem ganha pouco|1.0
Gostei , muita variedades e bom preço , estão de parabéns|1.0
Bom atendimento|1.0
Lugar bom para comprar|1.0
Gosto muito do atendimento e qualidade dos produtos : carnes de qualidade , pães uma delícia venha conferir e veja sou cliente e recomendo|1.0
Bom e barato|1.0
Preço competitivo comparado a outros .|1.0
Atendimento ao cliente muito satisfatório , preço baixo e qualidade , sem contar que tem o delivery que é uma ótima opção de compra !|1.0
O melhor Supermercado de Rio Largo .  Recomendo !|1.0
Funcionários muito bem treinado pra atender o cliente proprietário muito bom atendimento tá parabéns|1.0
Preço ótimo , e muita variedade ...  Só faço minhas compras no FG|1.0
Otimo lugar para fazer compras e um excelente atendimento .  👏👍|1.0
Um ótimo lugar|1.0
Preço muito acessível|1.0
Precisa de mais espaço e ter padaria|0.0
Sempre muito cheio e o espaço não ajuda , tudo apertado ...|-1.0
Ótimo atendimento , possui uma grande variedade de produtos alimentícios e de higiene pessoal , recomendo bastante ! !|1.0
Tem um ambiente limpo , funcionários bem atenciosos e os preços não são tão altos .|1.0
Bom atendimento|1.0
Preço ótimo de se comprar , ótimo atendimento .|1.0
Sastifeita ali encontramos tudo que precisamos .|1.0
É bem pequeno porém as vezes compro lá .|0.0
Top muito bom|1.0
Bom para realizar aquelas comprinhas de fim de semana|1.0
Ótimo lugar !|1.0
Iluminação a desejar , muito apertado pra fazer compras , um pouco desorganizado .|-1.0
Preço bom só se encontra nesse lugar ! !|1.0
Esse luga é ótimo pra fazer compras|1.0
Muito bom atendimento|1.0
Ótimo atendimento .|1.0
"Lugar nota 10
ótimo atendimento ."|1.0
Sempre faço compra no local , variedade muito boa|1.0
Só precisa mais de limpeza nos setores e também , colocar promoções ,se fizer isso garanto que vai crescer mas rápido 😎|-1.0
Deixou a desejar as atendentes do caixa , elas são muito devagares e mal educadas .  Infelizmente tem que melhorar muito isso .|-1.0
Eu gosto muito de fazer minha comprar lá pois tem um preço bom|1.0
"Atendimento no caixa péssimo !
Demora muito ."|-1.0
Vende de tudo mesmo .. e de fácil localização|1.0
Falta de higiene , a parte de frios é horrível se a vigilância sanitária for vai interditar sem pensar 2 vezes ! Fede a podre e barata ! Preços poderiam ser melhores ...|-1.0
Eu gosto muito de fazer minhas compras no merc .  economico|1.0
Simples , sortido e bom atendimento .|1.0
Mercado do meu bairro .  Excelente atendimento e com preços que cabem no meu bolso .|1.0
Um mercado muito bom mas as verduras e carnes não são de boa qualidade|0.0
Ótimo lugar pra você comprar barato|1.0
Único mercado no bairro e por cima ainda caro|-1.0
Muito bom o atendimento excelente|1.0
Bom atendimento|1.0
Lugar com preços bons e bom atendimento .|1.0
O supermercado oferece diversos produtos|1.0
"Atendimento excelente , o dono de lá super gente boa . 
Recomendo mesmo ."|1.0
Muito bom tem muita variedade de produtos e marcas 🤩🤩👏👏|1.0
Um lugar interessante para quem está passando pelo norte visitar , mas poderia ter preços melhores nas castanhas , já que se trata de uma feira dos produtores .|0.0
Tem tudo que vc precisa em verduras e especiarias diversas .|1.0
Melhor pastel da cidade , você acha aqui|1.0
Muitos bom , muitas variedades na feira e muito bom o preço , eu indico dar uma passada na feira de Ariquemes .|1.0
Muito boa a feira .|1.0
Fui bem atendida , mas o local está infestado de pombos , o que não é boa coisa em se tratando de local onde se faz refeições|-1.0
Aonde entramos de tudo pra saúde e alimentação saudável .|1.0
Foi uma experiência muito boa .  Limpeza , atendimentos e alegria .  Gente da gente .  Gente simples de coração enorme .  Valeu a pena ter vindo de longe e conhecer esta Feira e esta cidade , Ariquemes , limpa , gente bonita e alegre .  Parabéns .|1.0
Alvorada , que que eu posso falar dela , é um supermercado excelente gosto muito de fazer compras|1.0
Bom lugar pra comprar|1.0
"Péssimo atendimento , muito demorado , atrasados em tecnologia , fui pagar no pix muita burocracia . 
Só volto lá se realmente for necessário ."|-1.0
Local confortável agradável . local para fazer suas compras e ótimo local de café e lanche é uma delícia ... ruim não tem bom estacionamento mas é bom o mercado recomendo|1.0
Sinceramente , o mercado Rawel muda de nome para atlanta mais não adianta , fui conprar carne moscas em cima das carnes é muito nojento , parei de comprar , as pessoas compram pão e acham ratos é o fim da picada !|-1.0
Encontrado rato no ambiente do pão , muita falta de higiene , comprava muito porém não mais|-1.0
Tem rato na padaria , inclusive andou no pão tem até vídeo no Facebook|-1.0
Boa esperiência , mercadorias de primeira qualidade .|1.0
O melhor supermercado de Ariquemes , frutas e verduras de encher os olhos , açougue completo e a melhor peixaria ..  Sem contar a variedade de alimentos exóticos que você só encontra lá !|1.0
Ambiente limpo .  Açougue atendimento top .  Carne de ótima qualidade Encontra praticamente tudo para necessidades básicas .  Preços bons .  Atendimento muito bom .  Espaço pequeno .  precisa ampliar .  Sem estacionamento .|0.0
"O melhore antendimento da Cidade ! ! !
Excelente empresa"|1.0
Lugar bom para um café da manhã e lanches , ainda faz as compras de casa !|1.0
Ótima localização ,bom atendimento ...|1.0
Acho um ambiente com pouco espaço e a mercadoria , a meu ver , deixa a desejar .|0.0
Um bom preço e atendimento|1.0
Bom atendimento dos funcionários e direção|1.0
Ótimo atendimento|1.0
Atendimento e bom mais e caro a mercadoria|1.0
Profissionais qualificados ótimo atendimento|1.0
Sou cliente desde sempre .|1.0
Não sou de Ariquemes ... mas o preço é excelente ....  muito bom|1.0
Ótimo lugar para fazer compras ,ótimo atendimento|1.0
Muito bom bastante variedade ,até iogurte Nestlé tem lá ..|1.0
Bom 👍 ‍♂️excelente .|1.0
Tudo de bom .  Bom atendimento , boa qualidade dos produtos ! ! !|1.0
Só passei em frente não cheguei , mas é bom|1.0
Atendimento Muito bom|1.0
Tem muitas coisa , mais os preços são um pouco caros em algumas mercadorias .|0.0
Preço muito caro fora do normal|-1.0
Mercado de perto de casa|1.0
Ótimo atendimento . ! Amei😍|1.0
Foi um dia maravilhoso em contato com a natureza , além do mais piscinas ótimas , tobogãs para distrair as crianças ,o vale das cachoeiras ,muito bom ter conhecido .|1.0
Bom atendimento ...|1.0
Bom local para a proposta , mercado de bairro .|1.0
Bom supermercado , atendimento bom ,padaria com bastante opções , Hortifruti e açougue|1.0
Perto de casa kkk|1.0
Muito bom carne de primeira linha e muito barato|1.0
Muito boa , supermercado excelente ...  Atendimento ótimo|1.0
Muito bom pra coisas rapidas .  Mas algumas coisas um pouco mais caras que em outros lugares|1.0
Gosto , tem as velas que eu gosto|1.0
Excelente açougue .|1.0
Qualidade e preço baixo|1.0
Mercado encontra se fechado , mudou se para outro local|0.0
Estão roubando muito uma cerveja long neck da Brahma estão cobrando 6 ,00 reais|-1.0
Ok ...  atendimento de primeira|1.0
Atendimento super bom|1.0
Bom atendimento .|1.0
Super recomendo .|1.0
Bom preço e atendimento .|1.0
Na minha cidade tem o melhor estacionamento ,a melhor loja de alimentos variados a melhor praça de alimentação o único shopping da cidade e região e a melhor qualidade em produtos|1.0
Muito pequeno , apertado , com muitos funcionários , não tem nem como fazer as compras sem ter no mínimo 2 funcionários no corredor que já é minúsculo .|-1.0
Maravilhoso me sinto casa ☺️👏👏👏|1.0
Bons e múltiplos produtos . Bom atendimento . Muito caro . E muito apertado com aglomerações .|0.0
Lugar pra ser bem atendido só no irmãos Gonçalves , venha conhecer você também .|1.0
Melhor supermercado de Ariquemes , ótimos preços , atendimento excelente , ambiente agradável ..  Eu super recomendo .|1.0
Para dizer a verdade hoje estava bom comprar .  Tudo tranquilo sem muita muvuca sem filas quilométricas .|0.0
